productId,title,description,uom,pricing.price,Image,Walmart,Zehrs,Freshco,Food Basics,Canadian Superstore,Farahs,No Frills
21061107_EA,Jalapeno Cheese with An Inferno Finish,12 x 540 gram random weights Jalapeno cheese.  Vibrant and sassy cheese with an inferno finish.,EA,12.0,https://assets.shop.loblaws.ca/products/21061107/b2/en/front/21061107_front_a06_@2.png,11.16,10.56,9.96,11.16,11.4,9.84,10.56
20026122_EA,Dry Yeast Jar,Free flowing particles with a characteristic aroma.,EA,8.49,https://assets.shop.loblaws.ca/products/20026122/b2/en/front/20026122_front_a06_@2.png,7.9,7.47,7.05,7.9,8.07,6.96,7.47
20173374_EA,100% Pure First-Pressed Canola Oil,"Ideal for deep-frying and pan-frying, due to its high smoke point, keep this versatile 100% pure first-pressed canola oil on-hand. It is also fantastic for sautéing, baking and creating fresh salad dressings. A source of omega-3 polyunsaturated fat.",EA,8.99,https://assets.shop.loblaws.ca/products/20173374/b2/en/front/20173374_front_a06_@2.png,8.36,7.91,7.46,8.36,8.54,7.37,7.91
20811869_EA,Magnesium Bisglycinate,Magnesium supplement that helps to develop strong bones and supports heart health and muscle function,EA,37.79,https://assets.shop.loblaws.ca/products/20811869/b2/en/front/20811869_front_a06_@2.png,35.14,33.26,31.37,35.14,35.9,30.99,33.26
21307041_EA,Yellow Split Peas,"As vibrant as they are delicious, these yellow split peas have a mild and slightly sweet flavour. Blend them into curries, stir into stews or prepare a yellow split pea soup with savoury or sweet additions like ham or sweet potato. They are also high in fibre and a source of iron and magnesium.",EA,6.49,https://assets.shop.loblaws.ca/products/21307041/b2/en/front/21307041_front_a06_@2.png,6.04,5.71,5.39,6.04,6.17,5.32,5.71
21219319_EA,Gummy Rings,,EA,1.0,https://assets.shop.loblaws.ca/products/21219319/b2/en/front/21219319_front_a06_@2.png,0.93,0.88,0.83,0.93,0.95,0.82,0.88
21053734_EA,Peach Mango 2% M.F. Greek Yogurt,"Conveniently portioned for portable snacking, each single-serve container of thick and luxurious Greek yogurt includes a bottom layer of sweet peaches and luscious mango purée. There’s also 8 g of protein and 10% of your daily value of calcium packed into each 100 g serving",EA,3.99,https://assets.shop.loblaws.ca/products/21053734/b2/en/front/21053734_front_a06_@2.png,3.71,3.51,3.31,3.71,3.79,3.27,3.51
21559788_EA,Bunslapper Pickles,,EA,6.99,https://assets.shop.loblaws.ca/products/21559788/b2/en/front/21559788_front_a06_@2.png,6.5,6.15,5.8,6.5,6.64,5.73,6.15
20160022004_EA,Recipe & Seasoning Mix Chapli Kabab,"Shan®.  Just perfect.  .  Seasoning mix for meat & corn patty.  .  5-6 serves.  Suitable for vegetarians.  .  Also try Shan's: oriental recipes, Arabic recipes, concentrated stir-in sauce, frozen ready to eat with pi",EA,2.29,https://assets.shop.loblaws.ca/products/20160022004/b2/en/front/20160022004_front_a06_@2.png,2.13,2.02,1.9,2.13,2.18,1.88,2.02
21447860_EA,Young Green Jackfruit In Brine,,EA,2.29,https://assets.shop.loblaws.ca/products/21447860/b2/en/front/21447860_front_a06_@2.png,2.13,2.02,1.9,2.13,2.18,1.88,2.02
21182266_EA,Extra Large Burrito Tortillas,"Casa Mendosa'S Triple Baked Tortillas Bring The Authentic Taste Of Mexico To The Table. Made With No Artificial Colours & Flavours, Versatile And Delicious, Our Burrito Tortillas Are Perfect For Burritos, Wraps, And So Much More!",EA,4.79,https://assets.shop.loblaws.ca/products/21182266/b2/en/front/21182266_front_a06_@2.png,4.45,4.22,3.98,4.45,4.55,3.93,4.22
21398237_EA,Mango Nectar,,EA,4.29,https://assets.shop.loblaws.ca/products/21398237/b2/en/front/21398237_front_a06_@2.png,3.99,3.78,3.56,3.99,4.08,3.52,3.78
21540699_EA,Rich and Chewy Chocolate Chip and Marshmallow Granola Bars,"<p>Rich and Chewy Chocolate Chip and Marshmallow Granola Bars are a lunch box favourite. Made with no artificial flavours or synthetic colours, it's made in a peanut-free facility.</p>",EA,2.79,https://assets.shop.loblaws.ca/products/21540699/b2/en/front/21540699_front_a06_@2.png,2.59,2.46,2.32,2.59,2.65,2.29,2.46
20962953_EA,"Half / Half, 10%",A H.T.S.T. pasteurized cream containing 10% M.F.,EA,3.12,https://assets.shop.loblaws.ca/products/20962953/b2/en/front/20962953_front_a06_@2.png,2.9,2.75,2.59,2.9,2.96,2.56,2.75
21237130_EA,Realfruit Tropical,"<li>REALFRUIT  Tropical delivers an exotic combination of naturally flavoured pineapple,  strawberry-kiwi, mango and passionfruit bite-sized  gummies.</li><li>Deliciously made from plants, not animal  gelatin. Contains no artificial colours or flavours. Now with 3.5 x’s more  real fruit *per 40g serving size vs. original REALFRUIT  recipe</li><li>Vegan, peanut free, gluten free, fat free, made  with  real  fruit.</li><li>They’re great on the go or while watching your  favourite show. Stash them at work for a sweet afternoon snack. Make them  your reward after an awesome workout. Share them with family and friends (or  keep them for yourself, we won’t judge). They’re candy, baby! And you’re an  adult. Eat them whenever and however you want!</li><li>Proudly  made in Canada by Dare Foods, a privately-owned Canadian family business with  over 125 years of history crafting the highest quality candy, cookies,  crackers and fine breads.</li><li>REALFRUIT plant based gummies,  made with real fruit and no animal gelatin!</li><br>",EA,4.79,https://assets.shop.loblaws.ca/products/21237130/b2/en/front/21237130_front_a06_@2.png,4.45,4.22,3.98,4.45,4.55,3.93,4.22
21584962_EA,Sea Salt & Malt Vinegar Kettle Cooked Potato Chips,"<ul>If you love crunch, you’ll love Miss Vickie's Sea Salt & Malt Vinegar flavour kettle cooked potato chips. A fan favourite thanks to their distinctive tangy great taste, they're a staple in kitchens across Canada. Take the delicious experience with you! These kettle cooked potato chips are an excellent snack for your next long drive, or served on your next charcuterie board with soft cheeses and fruit. Crafted with care since 1987, Miss Vickie’s kettle cooked potato chips are still kettle cooked using farm-grown potatoes — crafted with quality ingredients. Miss Vickie's Sea Salt & Malt Vinegar flavour kettle cooked potato chips have no trans fat, are cholesterol-free, and are low in saturated fat per 59 g serving.No artificial flavours or colours. No preservatives. Oh, and no MSG.</ul><ul><li>*No Artificial Flavours Or Colours — Quality ingredients cooked with care </li><li>*Old World Charm — Taste the delicious flavour that Canadians have been snacking on for years </li><li>*Cholesterol-Free — Enjoy these chips even more because they are cholesterol-free per 59 g serving</li><li>*Great For Any Occasion—We suggest taking a bag along for your next road trip </li></ul>",EA,2.39,https://assets.shop.loblaws.ca/products/21584962/b2/en/front/21584962_front_a06_@2.png,2.22,2.1,1.98,2.22,2.27,1.96,2.1
21316008_EA,Organic Oregano Leaves,,EA,4.29,https://assets.shop.loblaws.ca/products/21316008/b2/en/front/21316008_front_a06_@2.png,3.99,3.78,3.56,3.99,4.08,3.52,3.78
20863239_EA,Pitted Kalamata Olives,Ready to serve,EA,6.0,https://assets.shop.loblaws.ca/products/20863239/b2/en/front/20863239_front_a06_@2.png,5.58,5.28,4.98,5.58,5.7,4.92,5.28
21418542_EA,"Fruitsations Fruit Flavoured Snacks, Assorted Fruit, Gluten Free","When you need a tasty snack for kids of all ages, choose the juicy goodness of Mott's Fruitsations Fruit Flavoured Snacks. Not only are these bite-sized treats wholesome and delicious, but they are also made with real fruit and veggie juices. Plus, one serving of these gluten free Fruit flavoured Snacks has 100% daily value of vitamin C. You've finally found the perfect after-school snack that's a win for you and your kids. Packaged for on-the-go convenience, Mott's Assorted Fruit Flavoured snack pouches are the perfect addition to your pantry and grocery routine and a snack every member of the family will love. Contains 40 fruit flavoured snack pouches in total. <ul><li> FRUIT FLAVOURED SNACKS: Fruit Flavoured treats the whole family can enjoy; Made with real fruit and veggie juice and packaged for on-the-go convenience</li><li> FUN KIDS SNACK: These packaged snack pouches are the perfect treat to include in a packed school lunch box</li><li> GLUTEN FREE: Tasty treats made without gluten for snacks you can feel great about</li><li> ON-THE-GO SNACK: These Fruit Flavoured Snacks are the perfect addition to your pantry and a snack every member of the family will love</li><li> CONTAINS: 40 ct</li></ul>",EA,12.99,https://assets.shop.loblaws.ca/products/21418542/b2/en/front/21418542_front_a06_@2.png,12.08,11.43,10.78,12.08,12.34,10.65,11.43
21239193_EA,Instant Dark Coffee,"50 years of coffee expertise est. 1964Tim Hortons® Dark Roast Instant Coffee delivers a full-bodied, rich flavour and a bold finish. Tim Hortons® Premium Instant Coffee is made with 100% arabica beans grown in the rich volcanic soils of Columbia.",EA,8.99,https://assets.shop.loblaws.ca/products/21239193/b2/en/front/21239193_front_a06_@2.png,8.36,7.91,7.46,8.36,8.54,7.37,7.91
20074419_KG,Beef Liver,"Beef organ meats (or offal), including the heart, tongue, and kidney, can be used for a variety of recipes. Try beef tongue in a sandwich with spicy mustard, or add beef heart and kidney to a stew.",KG,5.99,https://assets.shop.loblaws.ca/products/20074419/b2/en/front/20074419_front_a06_@2.png,5.57,5.27,4.97,5.57,5.69,4.91,5.27
21589474_C04,Peach Mango Ginger Ale,,C04,6.99,https://assets.shop.loblaws.ca/products/21589474/b2/en/front/21589474_front_a06_@2.png,6.5,6.15,5.8,6.5,6.64,5.73,6.15
21315549_EA,Rosemary Leaves ,"Rosemary finds a home in kitchens throughout the Mediterranean where it brings bold, piney flavour to beef, lamb, chicken, stews, baked goods and so much more. Club House® Rosemary Leaves are perfect for grilled and roasted meats where the high heat releases its unmistakable woody fragrance. This sturdy herb is wonderful in slow-cooked stews, tomato sauces, roasted potatoes and bean dishes. Versatile rosemary also shines in baked goods like breads and scones. It adds a distinctive herbal flavour to desserts and beverages- try in cakes, sorbet, shortbread, lemonade and cocktails.",EA,8.49,https://assets.shop.loblaws.ca/products/21315549/b2/en/front/21315549_front_a06_@2.png,7.9,7.47,7.05,7.9,8.07,6.96,7.47
21167590_EA,"Instant Coffee, Light","TIM HORTONS LIGHT IS A PERFECTLY BALANCED, LIGHT ROAST COFFEE WITH A SMOOTH FINISH.",EA,8.99,https://assets.shop.loblaws.ca/products/21167590/b2/en/front/21167590_front_a06_@2.png,8.36,7.91,7.46,8.36,8.54,7.37,7.91
21220656_EA,Walnut Halves & Pieces,,EA,14.0,https://assets.shop.loblaws.ca/products/21220656/b2/en/front/21220656_front_a06_@2.png,13.02,12.32,11.62,13.02,13.3,11.48,12.32
20312809_EA,20ct Variety Pack,A selection of four great-tasting black teas.,EA,5.49,https://assets.shop.loblaws.ca/products/20312809/b2/en/front/20312809_front_a06_@2.png,5.11,4.83,4.56,5.11,5.22,4.5,4.83
20043071_EA,Seasoned Soy Sauce For Seafood,Soy sauce seasoned for fish or seafood.,EA,4.49,https://assets.shop.loblaws.ca/products/20043071/b2/en/front/20043071_front_a06_@2.png,4.18,3.95,3.73,4.18,4.27,3.68,3.95
21428873_EA,"Premium Chocolate Bar, Dark Hazelnut & Salted Caramel Bar","<p><ul>The special taste of FERRERO ROCHER® now comes in bars for everyday enjoyment. With irresistible layers of texture and flavour, the FERRERO ROCHER® Dark Hazelnut and Salted Caramel  Bar is far from ordinary. Smooth chocolate, crunchy hazelnut pieces, and exquisite caramel filling combine in a sophisticated indulgence. Discover all of the irresistible FERRERO ROCHER® bars.</ul><ul></li><li>FERRERO ROCHER® BARS: The divine taste of FERRERO ROCHER® is now available in bars for everyday enjoyment! Package includes 8 individually wrapped bars. Make any day a reason to celebrate.</li><li>DARK HAZELNUT AND SALTED CARAMEL: Smooth chocolate, crunchy hazelnut pieces and exquisite creamy filling combine in a sophisticated indulgence.</li><li>CELEBRATE THE MOMENT: FERRERO ROCHER® premium chocolate bars are a perfect way to make everyday moments special and unique.</li><li>PREMIUM CHOCOLATE: Each of our bars are carefully crafted with selected ingredients for irresistible layers of texture and flavour.</li><li>DISCOVER THEM ALL: Try all of the FERRERO ROCHER® bars: Milk Hazelnut, Dark Hazelnut, White Hazelnut, Dark Hazelnut and Salted Caramel, and Milk Hazelnut with Almond. </li></ul>",EA,4.49,https://assets.shop.loblaws.ca/products/21428873/b2/en/front/21428873_front_a06_@2.png,4.18,3.95,3.73,4.18,4.27,3.68,3.95
20122892_EA,Custard Powder,Birds Custard is the original dairy- and egg-free custard brand. Birds Custard was established in 1837 and loved by generations ever since. Bird's custard is made and served in millions of homes where proper custard is the heart of a good pudding.<ul><li>One 340g container of Bird's Custard Powder</li><li>Birds Custard was established in 1837 and loved by generations ever since</li><li>Bird's custard is made and served in millions of homes where proper custard is the heart of a good pudding</li></ul>,EA,5.49,https://assets.shop.loblaws.ca/products/20122892/b2/en/front/20122892_front_a06_@2.png,5.11,4.83,4.56,5.11,5.22,4.5,4.83
21358212_EA,Mango Pineapple Fruit Juice Beverage Boxes,"<p>Enjoy the juicy and delicious flavour of Mango Pineapple Fruit Juice Beverage Boxes. An excellent source of vitamin C, these juice boxes contain 50% less sugar than PC® 100% Fruit Punch Juice Blend.</p>",EA,4.99,https://assets.shop.loblaws.ca/products/21358212/b2/en/front/21358212_front_a06_@2.png,4.64,4.39,4.14,4.64,4.74,4.09,4.39
20276224_EA,Garlic Stuffed Green Olives,All olives are :- Gluten free- Trans fat free- Cholesterol free- Low in saturated fatReady to serve,EA,5.0,https://assets.shop.loblaws.ca/products/20276224/b2/en/front/20276224_front_a06_@2.png,4.65,4.4,4.15,4.65,4.75,4.1,4.4
20565119001_EA,Fruit Punch Flavoured Liquid Water Enhancer,"With MiO Fruit Punch liquid water enhancer you can create a revitalizing and refreshing lemonade drink from the palm of your hand. Simply squeeze MiO Fruit Punch liquid enhancer into water and mix for an instant, low-calorie beverage! Use MiO to refresh your mornings and invigorate your days, and because it is low in calories you don't have to feel guilty about great tasting refreshment. Perfect for on-the-go, the MiO bottle can easily fit anywhere for great convenience. One bottle of MiO makes 24 servings.<ul><li>48 ml bottle of MiO Fruit Punch Flavoured Liquid Water Enhancer</li><li>Contains 0 Calories, 0 fat, and 0 g carbohydrates per 2 mL serving</li><li>Convenient bottle fits neatly in your purse, bag or glove box for easy on-the-go mixing</li><li>Makes up to 16, 375 mL servings</li><li>Made with natural flavours</li></ul>",EA,3.79,https://assets.shop.loblaws.ca/products/20565119001/b2/en/front/20565119001_front_a06_@2.png,3.52,3.34,3.15,3.52,3.6,3.11,3.34
21186483_EA,Cold Pressed Juice Be Well  ,,EA,6.0,https://assets.shop.loblaws.ca/products/21186483/b2/en/front/21186483_front_a06_@2.png,5.58,5.28,4.98,5.58,5.7,4.92,5.28
20573080_EA,Mango Nectar,"A rich, sweet juice made from mango.",EA,2.99,https://assets.shop.loblaws.ca/products/20573080/b2/en/front/20573080_front_a06_@2.png,2.78,2.63,2.48,2.78,2.84,2.45,2.63
21097842_KG,"Free From Pork Side Ribs Sweet & Sour, Tray Pack","We're committed to offering meat raised without the use of antibiotics or added hormones. Our PC Free From line has grown to include delicious cuts of every kind, from fresh to frozen, whole roasts to deli slices.<br><br>Pork loin is the tender, lean meat from the back of the pig. Tenderloin is lean and quick cooking, making it a great choice for kebabs and stir-fries, while loin is typically tied and roasted with herbs and vegetables. Try pork chops fried with sautéed apples on the side, and serve grilled back ribs with plenty of your favourite sauce.<br><br><div style=""background: #000; position: relative; padding-top: 0; height: 0; overflow: hidden; padding-bottom: 40%"">   <iframe style=""position: absolute; top: 0; left: 0; width: 100%; height: 100%;"" width=""1280px"" height=""500px"" frameborder=""0"" allowfullscreen="""" mozallowfullscreen="""" webkitallowfullscreen="""" src=""https://www.youtube.com/embed/OK1klfllaU0? title=0&amp;byline=0&amp;portrait=0&amp;color=ffffff"">   </iframe> </div>",KG,7.12,https://assets.shop.loblaws.ca/products/21097842/b2/en/front/21097842_front_a06_@2.png,6.62,6.27,5.91,6.62,6.76,5.84,6.27
